cet_timestamp,Day-ahead Price [EUR/MWh],Solar  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Actual Total Load [MW] - BZN|DE-LU,WeekDays
2020-12-08 04:00:00,37.95,0.0,1190.0,5057.25,50477.75,1
2020-12-08 05:00:00,41.11,0.0,1334.0,5058.25,53833.25,1
2020-12-08 06:00:00,51.58,0.0,1417.0,5053.25,61513.75,1
2020-12-08 07:00:00,68.08,6.5,1556.0,5157.75,67956.25,1
2020-12-08 08:00:00,74.11,321.25,1235.25,5292.75,70785.0,1
2020-12-08 09:00:00,71.86,2161.5,1297.5,4841.75,70956.5,1
2020-12-08 10:00:00,72.44,4686.25,1371.0,3962.75,71198.5,1
2020-12-08 11:00:00,76.74,6899.0,1209.5,3138.0,72204.25,1
2020-12-08 12:00:00,77.43,7710.5,969.5,2566.0,72066.5,1
2020-12-08 13:00:00,76.96,6535.5,821.25,2364.0,70811.5,1
2020-12-08 14:00:00,76.48,3791.0,814.75,2709.0,69906.5,1
2020-12-08 15:00:00,77.48,967.0,822.25,3874.75,69649.25,1
2020-12-08 16:00:00,81.07,20.75,726.5,5856.75,71204.5,1
2020-12-08 17:00:00,78.97,0.0,727.75,7143.25,73170.25,1
2020-12-08 18:00:00,67.05,0.0,1054.75,7867.5,72633.0,1
2020-12-08 19:00:00,65.12,0.0,1068.0,7669.75,70600.25,1
2020-12-08 20:00:00,59.46,0.0,1218.0,6460.5,66068.0,1
2020-12-08 21:00:00,55.64,0.0,1272.5,5413.5,62202.5,1
2020-12-08 22:00:00,51.75,0.0,1164.75,4795.0,59178.25,1
2020-12-08 23:00:00,47.05,0.0,1091.75,4571.0,55608.25,1
2020-12-09 00:00:00,40.32,0.0,1011.25,4090.75,52636.5,2
2020-12-09 01:00:00,41.24,0.0,896.5,4317.5,50254.75,2
2020-12-09 02:00:00,38.8,0.0,979.25,4472.0,49173.25,2
2020-12-09 03:00:00,36.08,0.0,1395.25,4141.5,49359.5,2
2020-12-09 04:00:00,36.4,0.0,1794.5,3986.25,50520.5,2
2020-12-09 05:00:00,40.19,0.0,1670.25,3787.0,54305.0,2
2020-12-09 06:00:00,52.48,0.0,1629.5,3642.25,61493.75,2
2020-12-09 07:00:00,69.0,10.5,1517.5,3586.25,68356.5,2
2020-12-09 08:00:00,95.8,133.25,1434.75,3297.75,71003.0,2
2020-12-09 09:00:00,105.39,637.75,1395.0,2758.75,71174.75,2
2020-12-09 10:00:00,105.39,1288.0,1405.5,2109.0,71687.5,2
2020-12-09 11:00:00,105.39,1665.0,1433.5,1763.75,72764.25,2
2020-12-09 12:00:00,105.37,1804.25,1579.75,1646.75,72519.5,2
2020-12-09 13:00:00,105.39,1579.0,1486.5,1665.75,71528.5,2
2020-12-09 14:00:00,105.39,1015.25,1494.5,1752.75,70455.75,2
2020-12-09 15:00:00,103.22,309.75,1412.25,2032.75,69944.0,2
2020-12-09 16:00:00,105.39,10.75,1351.5,2268.5,70712.0,2
2020-12-09 17:00:00,114.0,0.0,1519.25,2477.75,71804.75,2
2020-12-09 18:00:00,105.39,0.0,1812.5,2678.75,71029.0,2
2020-12-09 19:00:00,89.36,0.0,2307.0,2691.5,68871.25,2
2020-12-09 20:00:00,62.2,0.0,2895.25,2644.75,64704.0,2
2020-12-09 21:00:00,49.11,0.0,2931.75,2466.25,61184.25,2
2020-12-09 22:00:00,46.79,0.0,2681.0,2433.0,58208.5,2
2020-12-09 23:00:00,42.55,0.0,2821.0,2337.5,54528.75,2
2020-12-10 00:00:00,40.7,0.0,2829.5,2418.5,51187.5,3
2020-12-10 01:00:00,38.24,0.0,2292.5,2551.75,48776.5,3
2020-12-10 02:00:00,36.92,0.0,1833.0,2486.25,47946.0,3
2020-12-10 03:00:00,35.88,0.0,1941.5,2211.5,48087.75,3
2020-12-10 04:00:00,36.19,0.0,2011.0,2119.25,49613.75,3
2020-12-10 05:00:00,42.5,0.0,1720.0,2057.75,53284.0,3
2020-12-10 06:00:00,53.8,0.0,1496.25,1970.25,60851.5,3
2020-12-10 07:00:00,72.93,9.5,1413.25,1766.0,67864.75,3
2020-12-10 08:00:00,96.43,167.25,1191.25,1590.0,70206.75,3
2020-12-10 09:00:00,93.94,647.5,1237.5,1350.25,70407.25,3
2020-12-10 10:00:00,92.48,1502.5,1103.75,1118.75,70722.5,3
2020-12-10 11:00:00,92.99,1949.25,940.25,825.0,71929.75,3
2020-12-10 12:00:00,86.82,1865.0,787.75,711.75,72226.0,3
2020-12-10 13:00:00,93.1,1376.0,681.5,666.75,71547.5,3
2020-12-10 14:00:00,85.24,746.25,623.25,745.0,69787.25,3
2020-12-10 15:00:00,89.68,196.75,643.75,877.5,69536.5,3
2020-12-10 16:00:00,101.0,7.75,630.5,1077.5,69969.25,3
2020-12-10 17:00:00,105.41,0.0,641.75,1455.5,71234.25,3
2020-12-10 18:00:00,93.56,0.0,915.0,1892.75,70579.75,3
2020-12-10 19:00:00,75.22,0.0,1367.0,2170.0,68489.5,3
2020-12-10 20:00:00,61.74,0.0,1685.75,2525.25,64787.0,3
2020-12-10 21:00:00,51.01,0.0,1911.25,2783.5,61767.5,3
2020-12-10 22:00:00,46.63,0.0,2111.25,3051.5,58867.0,3
2020-12-10 23:00:00,42.92,0.0,2439.0,3618.25,55320.5,3
2020-12-11 00:00:00,40.55,0.0,2753.5,3937.75,52285.75,4
2020-12-11 01:00:00,36.75,0.0,3046.0,4707.0,50596.25,4
2020-12-11 02:00:00,37.09,0.0,3146.0,5703.75,49778.75,4
2020-12-11 03:00:00,34.72,0.0,3276.25,6985.75,49996.0,4
2020-12-11 04:00:00,33.65,0.0,3820.75,8010.0,51479.5,4
2020-12-11 05:00:00,37.08,0.0,4555.75,8569.75,54675.5,4
2020-12-11 06:00:00,38.78,0.0,5111.5,9711.0,61448.0,4
2020-12-11 07:00:00,52.72,8.75,5644.75,10599.0,68404.0,4
2020-12-11 08:00:00,56.41,243.5,6019.75,11470.0,70986.0,4
2020-12-11 09:00:00,57.1,1075.0,6325.5,12212.5,71606.0,4
2020-12-11 10:00:00,55.81,2287.5,6358.25,12562.5,72737.5,4
2020-12-11 11:00:00,55.19,3040.5,6197.0,12275.25,72867.0,4
2020-12-11 12:00:00,54.65,3317.75,5998.5,12289.0,72170.75,4
2020-12-11 13:00:00,54.11,2725.0,6089.75,12363.25,70607.75,4
2020-12-11 14:00:00,52.21,1562.75,6139.75,13044.25,69140.5,4
2020-12-11 15:00:00,54.62,410.75,6398.0,14007.0,68846.25,4
2020-12-11 16:00:00,54.04,8.75,5935.75,15709.0,70847.75,4
2020-12-11 17:00:00,55.62,0.0,5925.75,15986.0,71950.75,4
2020-12-11 18:00:00,45.51,0.0,5891.5,16136.75,71221.75,4
2020-12-11 19:00:00,47.17,0.0,5744.0,15766.75,68237.25,4
2020-12-11 20:00:00,37.61,0.0,5612.25,14841.0,63772.0,4
2020-12-11 21:00:00,36.65,0.0,5489.5,14238.0,59703.5,4
2020-12-11 22:00:00,35.5,0.0,5475.75,13278.75,57381.75,4
2020-12-11 23:00:00,35.61,0.0,5419.5,12959.5,53497.25,4
2020-12-12 00:00:00,37.0,0.0,5563.0,12695.75,50704.0,5
2020-12-12 01:00:00,37.31,0.0,5364.5,12081.75,48302.25,5
2020-12-12 02:00:00,37.09,0.0,5124.25,11513.5,46608.0,5
2020-12-12 03:00:00,36.46,0.0,4999.5,10876.0,46418.0,5
2020-12-12 04:00:00,35.96,0.0,5080.75,10432.5,46310.0,5
2020-12-12 05:00:00,36.07,0.0,5096.0,9910.25,46428.25,5
2020-12-12 06:00:00,35.25,0.0,4879.25,9463.0,47474.75,5
2020-12-12 07:00:00,38.19,5.25,4404.25,8723.5,50764.75,5
2020-12-12 08:00:00,42.13,178.25,4090.25,8112.75,54048.0,5
2020-12-12 09:00:00,46.2,950.25,4024.75,7066.75,57405.75,5
2020-12-12 10:00:00,51.89,1982.75,3713.25,5726.75,59045.0,5
2020-12-12 11:00:00,53.78,2806.75,3249.25,4635.75,60328.0,5
2020-12-12 12:00:00,53.96,2981.75,2459.0,3922.0,60134.25,5
2020-12-12 13:00:00,51.18,2382.25,1897.75,3379.5,58653.75,5
2020-12-12 14:00:00,48.82,1334.75,1419.75,3349.0,57398.0,5
2020-12-12 15:00:00,50.4,373.0,1163.0,3470.0,57391.0,5
2020-12-12 16:00:00,52.99,8.5,1018.5,3831.5,59474.5,5
2020-12-12 17:00:00,57.92,0.0,980.5,3923.0,61252.0,5
2020-12-12 18:00:00,57.92,0.0,923.0,3990.5,61081.25,5
2020-12-12 19:00:00,55.09,0.0,799.0,4036.25,58507.0,5
2020-12-12 20:00:00,48.27,0.0,637.75,3849.5,54824.25,5
2020-12-12 21:00:00,46.39,0.0,543.0,3603.75,51894.5,5
2020-12-12 22:00:00,44.63,0.0,458.0,3329.25,50495.25,5
2020-12-12 23:00:00,42.37,0.0,434.5,3169.75,47229.0,5
2020-12-13 00:00:00,42.99,0.0,519.5,3093.75,43545.0,6
2020-12-13 01:00:00,40.6,0.0,562.75,3247.0,41464.25,6
2020-12-13 02:00:00,37.88,0.0,552.0,3465.25,40651.0,6
2020-12-13 03:00:00,36.85,0.0,522.25,3497.5,40629.0,6
2020-12-13 04:00:00,35.92,0.0,529.0,3460.25,40725.75,6
2020-12-13 05:00:00,35.09,0.0,560.0,3525.0,40751.75,6
2020-12-13 06:00:00,35.88,0.0,540.25,3881.5,40880.0,6
2020-12-13 07:00:00,37.8,11.0,440.75,3900.25,43416.0,6
2020-12-13 08:00:00,41.46,163.25,560.5,3678.75,46904.0,6
2020-12-13 09:00:00,45.16,630.0,911.25,3511.75,50345.25,6
2020-12-13 10:00:00,48.28,1532.0,1067.25,3251.0,53089.5,6
2020-12-13 11:00:00,50.93,2413.25,986.5,3149.5,56071.5,6
2020-12-13 12:00:00,51.91,2757.5,1130.0,2923.0,56554.75,6
2020-12-13 13:00:00,46.45,2541.0,1358.0,2686.25,55073.5,6
2020-12-13 14:00:00,44.43,1606.75,1409.25,2445.25,53809.75,6
2020-12-13 15:00:00,43.74,484.75,1880.5,2532.0,53577.75,6
2020-12-13 16:00:00,45.51,15.5,2473.5,3194.25,55354.5,6
2020-12-13 17:00:00,51.4,0.0,2744.5,4210.0,58391.5,6
2020-12-13 18:00:00,53.0,0.0,3732.75,5171.5,57705.0,6
2020-12-13 19:00:00,51.61,0.0,2435.0,6040.5,56332.25,6
2020-12-13 20:00:00,41.53,0.0,2813.0,6913.75,53862.75,6
2020-12-13 21:00:00,41.13,0.0,3183.25,7875.0,52116.5,6
2020-12-13 22:00:00,41.35,0.0,3541.75,8821.25,51959.25,6
2020-12-13 23:00:00,35.26,0.0,3864.25,9841.5,48814.75,6
2020-12-14 00:00:00,34.01,0.0,5435.25,11572.25,46830.0,0
2020-12-14 01:00:00,32.23,0.0,4626.0,12754.75,45117.75,0
2020-12-14 02:00:00,30.43,0.0,4761.5,13940.25,44473.5,0
2020-12-14 03:00:00,25.18,0.0,4890.25,15005.25,44792.5,0
2020-12-14 04:00:00,25.92,0.0,5012.5,15967.25,46235.75,0
2020-12-14 05:00:00,31.36,0.0,5167.0,16866.5,50023.5,0
2020-12-14 06:00:00,36.27,0.0,5261.5,17740.0,58548.75,0
2020-12-14 07:00:00,43.97,1.0,5377.5,18127.0,65464.0,0
2020-12-14 08:00:00,44.14,340.5,5480.75,18510.0,68130.0,0
2020-12-14 09:00:00,45.59,1860.25,5574.25,18631.5,68893.25,0
2020-12-14 10:00:00,43.44,3657.25,5625.75,18169.75,69540.75,0
2020-12-14 11:00:00,44.49,5065.0,5664.5,17404.0,70467.5,0
2020-12-14 12:00:00,42.16,5555.0,5701.0,16586.25,70102.0,0
2020-12-14 13:00:00,45.55,4885.75,5724.5,15858.0,69623.0,0
2020-12-14 14:00:00,49.05,3164.25,5585.25,15259.25,68649.75,0
2020-12-14 15:00:00,54.13,1093.75,5449.5,15064.75,68173.25,0
2020-12-14 16:00:00,54.0,54.0,5460.25,15159.0,68712.0,0
2020-12-14 17:00:00,60.0,0.0,5450.5,15072.75,70554.25,0
2020-12-14 18:00:00,59.03,0.0,5430.25,14795.0,70460.5,0
2020-12-14 19:00:00,54.78,0.0,5623.75,14480.25,68953.5,0
2020-12-14 20:00:00,49.32,0.0,5534.25,14008.25,64830.25,0
2020-12-14 21:00:00,44.55,0.0,5341.25,13498.0,61374.75,0
2020-12-14 22:00:00,42.22,0.0,5140.75,12924.25,58736.25,0
2020-12-14 23:00:00,40.05,0.0,4892.25,12473.0,54502.0,0
